id,cluster,umap_x,umap_y
NG_065676.1,2,-2.2054482,-0.11590649
NG_065677.1,-1,-2.2034664,-0.121891476
NG_078740.1,2,1.7467784,2.5133426
NG_065722.1,2,-2.4050014,11.620856
NG_068399.1,2,-0.5253667,-2.4902463
NG_244205.1,2,1.6223427,-5.1161714
NG_067663.1,2,-0.7071222,12.191217
NG_065744.1,2,-1.736491,-2.3031034
NG_065745.1,2,-1.770901,-2.315757
NG_065746.1,2,-1.7574761,-2.2975578
NG_065756.1,2,-0.7123884,-2.3183742
NG_242397.1,2,-0.57197356,0.04902696
NG_242376.1,2,-1.3061668,-0.037850294
NG_062044.1,2,2.2518468,16.403906
NG_062046.1,2,2.0867221,16.548449
NG_062047.1,2,3.1661668,14.800871
NG_062072.1,2,-0.20602024,11.756384
NG_062150.1,2,-0.49502286,-1.6669903
NG_062151.1,2,-0.48783663,-1.648939
NG_062154.1,2,-0.49570894,-1.6963474
NG_062183.1,2,-1.0544769,-3.7718544
NG_062184.1,2,-2.1196373,11.755567
NG_065752.1,-1,-1.1249856,-4.598342
NG_062369.1,2,-0.86299837,-4.5091534
NG_062387.1,2,-1.1136632,5.2639055
NG_062388.1,2,-1.1254202,5.271136
NG_062391.1,2,-2.3357852,4.9640555
NG_062411.1,-1,-1.8807356,-4.7251506
NG_062416.1,2,4.122546,2.1776056
NG_062417.1,2,4.1443944,2.156618
NG_062418.1,2,5.302811,2.4881377
NG_062419.1,2,6.331354,2.8802037
NG_062421.1,2,6.366023,2.730341
NG_062422.1,2,4.4049554,2.126027
NG_062423.1,2,6.098984,2.7260041
NG_062424.1,2,5.326624,2.221429
NG_062425.1,2,4.141071,2.0584478
NG_062426.1,2,4.159668,2.041055
NG_062431.1,2,6.4423203,3.0144184
NG_062433.1,2,4.2416396,4.3928337
NG_062434.1,2,4.2829533,4.3342986
NG_242394.1,2,4.088812,2.0153706
NG_068384.1,2,3.7099442,2.7826593
NG_068391.1,2,3.8577902,2.801355
NG_065767.1,2,-0.32388476,-2.8684075
NG_065768.1,2,-0.8854819,-1.6267453
NG_070114.1,2,-0.5236385,-2.8622594
NG_065731.1,-1,-1.4792801,-4.050714
NG_062649.1,2,-1.0183643,4.5097117
NG_062672.1,2,-1.7929806,11.823233
NG_062673.1,2,0.23022817,-2.437917
NG_062674.1,2,-1.6325102,11.541102
NG_062675.1,2,-1.5279313,11.350197
NG_062682.1,2,-0.7291865,12.3491745
NG_062720.1,2,0.20969711,-2.2775512
NG_062729.1,2,-1.909637,10.843452
NG_062731.1,2,0.0014759386,-2.2840133
NG_062774.1,3,-3.3197396,-4.605703
NG_062784.1,2,-1.523856,12.550417
NG_062830.1,2,1.950214,2.6388166
NG_062838.1,2,1.5667108,-3.8194487
NG_062839.1,2,1.5695231,-3.811998
NG_062975.1,2,-1.3435614,14.024048
NG_063052.1,2,-0.09693418,12.472114
NG_063055.1,2,-0.11678805,12.4753685
NG_063056.1,2,-0.23643808,-2.678745
NG_063064.1,2,-0.6907708,-2.912259
NG_063092.1,2,-1.6086967,11.406632
NG_063094.1,2,3.6238391,2.8108535
NG_067692.1,2,2.0513248,2.738302
NG_067654.1,2,3.630635,2.7193139
NG_073514.1,2,3.5170324,2.7344503
NG_065769.1,2,2.4104867,13.016962
NG_065770.1,2,2.4045994,13.009869
NG_065771.1,2,3.5225422,1.911257
NG_065772.1,2,5.40959,2.4807572
NG_065773.1,2,3.4049246,1.8511893
NG_065774.1,2,3.3217134,1.8377786
NG_065775.1,2,5.675644,2.3993776
NG_068402.1,2,2.4093256,13.024215
NG_065776.1,2,2.8985724,1.7934357
NG_065777.1,2,2.9687114,1.868133
NG_065778.1,2,3.0496924,1.7530134
NG_065779.1,2,5.5153375,2.495596
NG_065780.1,2,2.8290396,1.7333812
NG_065781.1,2,2.8304658,1.700892
NG_065782.1,2,2.9194896,1.7563968
NG_065783.1,2,2.8440635,1.6921651
NG_065784.1,2,2.8477044,1.7175072
NG_065785.1,2,2.8230581,1.773609
NG_065786.1,2,2.3809924,13.029305
NG_065787.1,2,2.3989077,12.997412
NG_065788.1,2,-0.96734226,-1.4469649
NG_065789.1,-1,-0.8628519,-1.135288
NG_065790.1,-1,-0.6932043,-1.157667
NG_065791.1,-1,-0.88550955,-1.1508262
NG_148833.1,2,-1.5829084,-2.5503101
NG_065763.1,2,-2.3652446,12.1252985
NG_070913.1,2,-2.1779637,-3.8265588
NG_070911.1,2,-2.1479344,-3.8868794
NG_070915.1,2,1.1202068,0.7122306
NG_244212.1,2,1.1476779,0.59475994
NG_244213.1,2,1.177072,0.51676756
NG_244214.1,2,1.8260937,0.9578926
NG_244215.1,2,2.0346847,1.1821712
NG_244216.1,2,1.4892176,0.5268063
NG_244217.1,2,-2.9293616,10.952701
NG_244218.1,2,-2.9062417,10.744089
NG_244219.1,2,-2.1913288,-3.8713706
NG_244220.1,2,1.7920475,2.6079955
NG_244221.1,2,1.3042481,-4.6434345
NG_244222.1,-1,1.7207965,-3.6101632
NG_244223.1,2,1.6822609,-3.6562078
NG_244232.1,2,-1.1344405,-1.718496
NG_244226.1,2,-1.6215941,11.864852
NG_244227.1,2,-1.5910593,11.5600195
NG_244228.1,2,-1.5623937,11.559632
NG_244229.1,2,-1.724058,11.883744
NG_244187.1,2,-2.028712,-1.8948123
NG_244225.1,2,1.7989686,-4.72428
NG_244176.1,2,-0.61108226,15.309187
NG_065765.1,2,-0.2202076,-2.68032
NG_067677.1,2,1.5626239,-4.2939224
NG_065793.1,2,-0.21442486,-2.672471
NG_065795.1,2,-1.8707386,11.012427
NG_065798.1,2,1.7725687,2.5515594
NG_065800.1,2,-0.6601621,-2.9847388
NG_064827.1,2,-1.0237441,12.478834
NG_064832.1,2,-1.0592469,-3.4960418
NG_064834.1,2,-0.95497894,-3.045965
NG_064835.1,2,-0.92000884,-3.0548618
NG_064840.1,2,-0.45204324,-3.0602927
NG_064846.1,2,-0.8931664,-1.6921948
NG_064858.1,2,-0.44306096,5.1839466
NG_064859.1,2,-2.971097,11.373898
NG_064864.1,2,-1.1383641,5.6672854
NG_064878.1,2,-1.9255574,5.3905177
NG_064901.1,2,-1.5750268,5.050221
NG_064903.1,2,-2.1993253,4.986232
NG_064904.1,2,-2.1135871,5.055004
NG_064905.1,2,-0.61427563,12.370425
NG_064907.1,2,-0.8721339,15.604458
NG_064909.1,2,-0.11530637,11.64844
NG_064947.1,-1,-3.2508364,-4.546302
NG_064959.1,2,-1.4507438,-0.020251367
NG_064968.1,2,0.88374126,17.000872
NG_064969.1,2,0.88005054,16.980192
NG_064975.1,2,-0.4500479,-1.7938937
NG_064982.1,2,3.0150588,7.4750757
NG_064983.1,2,3.0639,7.3634253
NG_064985.1,2,3.435225,6.551702
NG_064986.1,2,3.4352736,6.5524426
NG_064997.1,-1,3.0287635,14.06372
NG_065002.1,2,6.49523,2.8757432
NG_065004.1,2,2.989089,1.9705971
NG_065007.1,-1,1.7140973,-3.4385796
NG_065008.1,2,1.8983212,-4.629701
NG_065010.1,2,1.6943084,-5.113113
NG_065012.1,2,-1.2457377,12.29875
NG_065018.1,2,-2.0744126,-3.8583207
NG_065034.1,2,-2.022962,-2.6448805
NG_065036.1,2,-0.32935548,-2.906034
NG_065038.1,1,-1.8319495,3.5329933
NG_065039.1,2,-4.7574825,17.596563
NG_065040.1,2,-4.348849,17.695145
NG_065041.1,2,-4.6623516,17.632421
NG_065043.1,2,-4.733554,17.61314
NG_065044.1,2,-4.81366,17.554756
NG_065045.1,2,-4.3524547,17.739847
NG_065047.1,1,-1.8472965,3.5450902
NG_065048.1,1,-1.8407179,3.5229785
NG_065049.1,-1,-1.839331,3.6481338
NG_065050.1,1,-1.8357797,3.540163
NG_065051.1,1,-1.8601207,3.5534194
NG_065053.1,1,-1.8395623,3.5304167
NG_065057.1,2,2.485233,17.66964
NG_065058.1,2,1.4871483,-4.9618464
NG_065059.1,2,-0.01075369,-2.1685097
NG_065060.1,2,-2.1648872,-3.107689
NG_065061.1,2,-1.5521878,-3.4777849
NG_065063.1,2,-0.7902916,12.363069
NG_065064.1,2,-0.8086027,12.327189
NG_065072.1,-1,-1.346599,-2.2041826
NG_065075.1,-1,-1.430676,-2.4222262
NG_065081.1,2,-0.43842506,-2.6651769
NG_065082.1,2,-0.07950004,-3.0255527
NG_065083.1,2,-1.5246068,-2.906824
NG_065084.1,-1,-0.93268883,-1.8399777
NG_065085.1,-1,2.1437678,13.042892
NG_065086.1,2,2.5785596,1.328393
NG_065087.1,2,4.537058,4.117722
NG_065088.1,2,3.3279386,2.5078976
NG_065090.1,2,5.0881214,4.526561
NG_065095.1,2,5.5714192,2.5038
NG_065097.1,2,4.4128118,3.9641209
NG_065102.1,2,5.481608,2.247278
NG_065104.1,2,2.48497,1.4965045
NG_065109.1,2,2.1390474,1.2704761
NG_065124.1,2,-1.2559042,11.838631
NG_065125.1,2,1.2002193,0.52251416
NG_065126.1,2,1.2374831,0.52738285
NG_065127.1,2,1.3036561,0.5536427
NG_065132.1,-1,1.2028357,-4.871794
NG_065133.1,2,2.135395,-0.24020125
NG_065134.1,2,3.6544735,2.7134867
NG_065135.1,2,4.641757,4.157492
NG_065137.1,-1,0.9709097,0.10186041
NG_065140.1,2,2.6737108,1.3531322
NG_067676.1,2,2.7481997,3.2111218
NG_067667.1,2,3.0060618,7.600614
NG_244164.1,2,3.6734889,2.8081257
NG_244185.1,2,5.5115705,3.6805117
NG_067696.1,2,2.9888506,7.6553516
NG_067687.1,2,3.9874103,1.9571406
NG_067706.1,2,4.2892284,2.1810193
NG_067697.1,2,3.9672875,1.9630452
NG_067699.1,2,3.9886765,1.9879178
NG_067700.1,2,3.9418838,2.0136733
NG_067701.1,2,4.0135493,1.9809444
NG_067691.1,2,4.8807087,2.3269248
NG_067674.1,2,0.26861042,-3.0049996
NG_013153.1,2,-0.500215,16.028528
NG_065566.1,2,-0.052503195,12.305962
NG_065572.1,2,-1.2279276,5.6604104
NG_065576.1,-1,-1.5701618,3.7560894
NG_065587.1,2,-2.7658255,5.2595773
NG_065639.1,2,-0.71922827,-4.279103
NG_065644.1,2,-2.2881548,-0.27878928
NG_065646.1,-1,2.0696301,-2.422123
NG_065647.1,2,-0.9496656,-2.1549234
NG_065648.1,2,-1.0077301,-2.194049
NG_065650.1,2,-1.2819815,13.716936
NG_065652.1,2,-1.1218424,-0.073619656
NG_065653.1,2,-1.1111284,-0.0502197
NG_065656.1,2,-0.32403642,-2.9928696
NG_065657.1,2,-0.30314794,-3.1265473
NG_065658.1,2,-1.1537346,-1.7949809
NG_065664.1,2,0.2780312,-2.918698
NG_065667.1,2,-0.43217054,-2.0975049
NG_065668.1,-1,1.811762,-3.224824
NG_065679.1,2,-1.6687453,-4.285336
NG_065681.1,2,-1.6209146,12.349607
NG_065682.1,-1,1.754897,-0.13353428
NG_065688.1,2,-0.089960195,-2.722754
NG_065689.1,2,5.364463,2.2216961
NG_065690.1,2,6.29043,2.8680675
NG_065701.1,2,6.1225595,3.5695043
NG_065702.1,2,6.1365886,3.589303
NG_065703.1,2,6.182309,3.6181877
NG_065704.1,2,6.1676526,3.5970418
NG_065705.1,2,6.2186027,3.589059
NG_065714.1,2,5.0297565,4.4265833
NG_065718.1,2,4.56124,2.362379
NG_065720.1,2,3.7878976,3.030186
NG_065727.1,2,4.1689873,3.3158648
NG_065729.1,2,4.78124,2.2725508
NG_065730.1,2,6.214588,3.6198924
NG_065732.1,2,3.4380379,6.5475554
NG_065747.1,2,6.1181846,3.717404
NG_065751.1,2,3.6683657,2.8055317
NG_065757.1,2,2.2976525,1.3912355
NG_065761.1,2,2.1289716,1.3260893
NG_065766.1,2,2.558112,1.6910731
NG_065792.1,2,1.3715533,-0.033780977
NG_065794.1,2,6.003935,3.7565727
NG_065796.1,-1,-1.7498543,-4.651473
NG_065797.1,-1,2.3807225,13.02263
NG_065799.1,-1,-0.9235457,0.009028705
NG_065801.1,2,-0.1965374,-2.7982252
NG_070299.1,2,1.3182747,-4.4033704
NG_067693.1,2,-1.3329563,4.328113
NG_067694.1,2,-2.2304552,12.238851
NG_067702.1,2,-1.4867054,-2.959447
NG_242401.1,2,-2.0929542,-2.811707
NG_074904.1,2,2.7796075,15.08633
NG_074906.1,2,2.2711954,16.423199
NG_074905.1,2,-2.4474726,5.0157495
NG_067656.1,2,1.2707142,-5.254404
NG_070133.1,-1,-0.73547345,-4.0672517
NG_070134.1,-1,-0.7174857,-4.1347065
NG_242396.1,-1,-3.2064073,-4.594865
NG_067705.1,2,-1.8831139,5.4947276
NG_242388.1,2,1.465917,16.488644
NG_242389.1,2,-2.4549727,5.183601
NG_242390.1,2,-0.503667,15.67667
NG_068416.1,2,0.52959156,-5.1828566
NG_068417.1,2,0.55418855,-5.1856236
NG_073511.1,2,0.46512058,-4.9671655
NG_073512.1,2,0.5205898,-5.0301743
NG_073513.1,-1,-1.7096866,-4.7690086
NG_067710.1,-1,-1.8419874,-4.78279
NG_068396.1,2,-0.7683536,-4.3812165
NG_074902.1,2,-2.158947,-2.9664261
NG_070117.1,2,-1.6042094,11.953781
NG_067707.1,2,-0.96136296,-2.7623208
NG_067708.1,2,-1.1419177,-1.7860086
NG_068418.1,2,-1.5899334,-2.6738563
NG_070641.1,2,-1.4696414,14.978466
NG_068419.1,2,1.35677,-4.387187
NG_067711.1,2,1.9856783,-2.755005
NG_067673.1,2,-0.8334887,12.402828
NG_067714.1,2,1.0794643,-5.0537014
NG_070123.1,-1,1.9751134,2.8321476
NG_070124.1,-1,1.0155978,-4.860925
NG_070125.1,-1,0.969576,-4.9139566
NG_070126.1,-1,0.9967456,-4.8957343
NG_070127.1,2,1.4837728,-5.060865
NG_070128.1,2,1.901217,-2.9095368
NG_073507.1,2,1.3403578,-4.3387012
NG_067660.1,2,1.8614703,-4.763521
NG_067661.1,2,1.8516142,-4.7515297
NG_067662.1,2,1.8897208,-4.6992006
NG_067688.1,2,-0.89133835,12.176083
NG_067689.1,2,-0.8550588,11.925691
NG_067690.1,2,-1.0531515,12.054044
NG_067655.1,2,3.8679137,3.0941644
NG_068421.1,2,1.5570704,-4.329814
NG_068400.1,2,-1.7251364,-2.8899434
NG_074908.1,2,-1.2847358,0.39215434
NG_073527.1,2,1.9342844,17.257025
NG_228704.1,-1,-1.8939857,-4.7183003
NG_070115.1,2,-1.2436881,-0.03588134
NG_068422.1,2,-1.2639809,-1.8163465
NG_067682.1,2,-1.9989958,-3.7393649
NG_067683.1,2,6.1996703,2.0979319
NG_067718.1,2,5.2410116,4.4844174
NG_067719.1,2,5.1811514,4.478274
NG_067720.1,2,5.2162995,4.4791102
NG_067721.1,2,5.2109494,4.4759855
NG_067722.1,2,5.2146697,4.4742007
NG_067723.1,2,5.1934657,4.488483
NG_067724.1,2,5.2018056,4.501587
NG_067725.1,2,5.18227,4.4854593
NG_067726.1,2,5.1949716,4.5021796
NG_067727.1,2,5.203491,4.4896393
NG_067728.1,2,5.184819,4.488695
NG_067729.1,2,5.1924806,4.4929476
NG_242402.1,2,4.37206,3.920627
NG_242400.1,2,4.555056,4.1241903
NG_242404.1,2,4.916851,4.316618
NG_067716.1,2,1.792904,-5.053219
NG_078750.1,2,0.9450521,17.115784
NG_074899.1,2,1.4277425,-5.265772
NG_068423.1,2,-1.9011879,-3.6122994
NG_070318.1,2,-2.825228,11.4113
NG_070319.1,-1,-1.6659918,-4.6908135
NG_242407.1,2,1.7769877,2.4652746
NG_242408.1,2,-0.9699976,-2.2620177
NG_242409.1,2,-1.5199641,-2.7365937
NG_242410.1,2,-1.5123194,-3.4723063
NG_067647.1,2,-0.88190055,11.7095585
NG_067648.1,2,-0.30748862,12.314992
NG_067650.1,2,1.6405357,-5.1975474
NG_067653.1,-1,0.25534722,-2.3651268
NG_067657.1,2,1.9862334,2.7018373
NG_067664.1,2,-1.8979012,-4.721871
NG_067669.1,2,3.1831326,6.8823996
NG_067672.1,2,2.8965669,2.0099895
NG_067675.1,2,2.9053307,1.7272294
NG_067678.1,2,3.2315292,2.415846
NG_067679.1,2,3.2273486,2.4475756
NG_067684.1,2,-2.1964507,12.187641
NG_067685.1,2,2.7316236,1.8022981
NG_067686.1,2,2.971089,1.7304173
NG_067695.1,2,1.1379446,-2.7317247
NG_067698.1,2,-2.025703,-3.4869423
NG_067703.1,-1,2.0809503,-2.4902577
NG_067704.1,2,-1.223847,15.534038
NG_067712.1,-1,-0.6682637,-1.7920738
NG_067713.1,2,1.8665931,-4.644686
NG_067715.1,2,-1.5573881,-3.347386
NG_067717.1,2,-1.9291381,5.4914355
NG_068378.1,2,3.975073,3.4809823
NG_068379.1,2,3.9194264,3.4097767
NG_068380.1,2,3.997452,3.5323675
NG_068381.1,2,3.9991798,3.506653
NG_068382.1,2,3.9785833,3.511112
NG_070321.1,2,6.130882,2.9389803
NG_244167.1,2,4.550941,4.1113935
NG_070165.1,2,5.3715615,2.4337585
NG_073538.1,2,-1.5474467,-3.5545459
NG_068428.1,-1,-1.3693469,-4.8960166
NG_070863.1,2,-0.9429131,11.8068285
NG_070678.1,2,-0.42429614,-3.1103177
NG_070679.1,2,-2.043492,-3.8975449
NG_070680.1,2,-0.42487687,-3.072287
NG_070682.1,2,-0.44749558,-3.127374
NG_242398.1,2,-1.4483458,-2.6473444
NG_242399.1,2,5.8901496,3.4922686
NG_078752.1,2,4.904019,4.3119683
NG_068365.1,2,5.4344473,4.012536
NG_068366.1,2,5.4176683,3.94846
NG_068376.1,2,4.9053445,2.2008812
NG_068385.1,2,4.123645,2.4301922
NG_068386.1,2,5.3647866,3.0061445
NG_068387.1,2,4.073637,3.3927264
NG_068388.1,2,4.162974,2.4613411
NG_068389.1,2,4.3251843,2.424289
NG_068390.1,2,3.7317886,2.924983
NG_068392.1,2,3.676995,2.8771071
NG_068393.1,2,3.659913,2.8682013
NG_068394.1,2,2.415628,13.033486
NG_068395.1,2,3.6379278,2.7988977
NG_068397.1,2,4.082692,3.2792652
NG_068398.1,2,4.714512,4.242278
NG_068403.1,2,4.4642925,2.073347
NG_068404.1,2,5.8196926,2.7074122
NG_068405.1,2,6.2250757,3.5841913
NG_068406.1,2,5.2983546,3.9521344
NG_068407.1,2,4.992495,4.4551105
NG_068408.1,2,4.7850137,4.2530766
NG_068409.1,2,5.116202,4.463773
NG_068410.1,2,1.3483328,-4.299579
NG_068411.1,2,1.3321233,-4.387886
NG_068412.1,-1,1.5453067,-4.2668047
NG_068413.1,2,1.9101528,-2.919289
NG_068414.1,2,-0.960188,11.790281
NG_068415.1,2,-0.18955317,-2.6946294
NG_068420.1,-1,-0.91549313,-1.2808075
NG_068424.1,2,-1.0518957,-2.4128804
NG_068425.1,2,0.3035296,-3.0186846
NG_068426.1,2,0.28645453,-2.9999075
NG_068427.1,2,1.4075222,-4.2518463
NG_068429.1,2,-1.8073661,0.12088857
NG_070302.1,2,0.118102446,15.435043
NG_070303.1,2,0.23365308,15.473055
NG_070304.1,2,0.107111834,15.44531
NG_070305.1,2,0.24775901,15.478233
NG_070306.1,2,0.5751718,15.48922
NG_070307.1,2,0.57636434,15.488392
NG_070308.1,2,0.5675075,15.491004
NG_070309.1,2,2.7595694,15.1988945
NG_070310.1,2,0.57449,15.492849
NG_070332.1,2,-1.8894032,-2.8356154
NG_070336.1,2,1.0509976,-4.712814
NG_242403.1,2,-1.2201343,-3.7729576
NG_070644.1,2,6.2296376,3.1334696
NG_070646.1,2,2.4151342,13.044261
NG_070647.1,2,2.3784938,13.019658
NG_070649.1,2,5.4666176,2.5333936
NG_070650.1,2,5.837209,2.0735524
NG_070651.1,2,5.750632,2.0648143
NG_070652.1,2,5.3025727,2.4556444
NG_070653.1,2,5.689895,2.6004176
NG_070654.1,2,5.377865,2.4794996
NG_070655.1,2,2.572046,1.371777
NG_070656.1,2,5.756739,2.6570828
NG_070657.1,2,4.336301,2.1515176
NG_070658.1,-1,1.2653025,0.7881527
NG_070659.1,-1,2.4388793,13.068841
NG_070660.1,-1,0.16969125,12.069583
NG_070661.1,2,4.196893,2.0576847
NG_070662.1,2,3.5476954,1.8982564
NG_070665.1,2,2.3797038,13.019101
NG_070666.1,2,6.400524,2.8733108
NG_070667.1,2,4.080025,2.1956928
NG_070668.1,2,2.2101042,1.1378539
NG_070669.1,2,3.068713,1.7503856
NG_070670.1,-1,-2.135611,-4.1121974
NG_070671.1,-1,2.1184154,-2.2466338
NG_070672.1,2,1.6686436,-2.94457
NG_070674.1,2,0.9567448,-5.130293
NG_070675.1,2,1.145841,-5.151775
NG_070676.1,-1,-0.917534,-1.1780798
NG_081393.1,2,-1.7108184,-3.860404
NG_081396.1,2,-0.14181443,12.944244
NG_070101.1,2,1.659178,11.806721
NG_070102.1,-1,-0.20270115,-1.502803
NG_070106.1,-1,-0.18993697,-1.4792774
NG_070107.1,-1,-0.18289094,-1.5012978
NG_070109.1,2,-1.2581513,-2.0401402
NG_070110.1,2,1.8346628,11.18639
NG_070111.1,-1,0.62127453,-5.180659
NG_070112.1,2,-1.582164,-3.6588016
NG_070113.1,2,1.8243629,2.6887789
NG_070119.1,2,-0.8732186,-2.3718343
NG_070120.1,2,3.4994733,6.3183813
NG_070121.1,2,3.8725924,3.2757368
NG_070122.1,2,3.5902843,2.7284906
NG_070129.1,2,3.150549,7.769993
NG_070130.1,2,3.126087,7.754693
NG_070131.1,2,3.1499393,7.748767
NG_070132.1,-1,-1.2499096,-0.0696129
NG_070135.1,2,2.0208998,2.8181274
NG_070136.1,2,-2.8529332,10.512835
NG_070137.1,2,2.312093,1.2534971
NG_070138.1,2,1.671689,0.5752691
NG_070139.1,2,2.4583018,1.6866583
NG_070140.1,2,1.0959363,0.530965
NG_070141.1,2,1.0841078,0.5489332
NG_070142.1,2,1.073885,0.535426
NG_070143.1,2,1.0983099,0.5404073
NG_070144.1,2,5.8086057,2.0361955
NG_070145.1,2,5.7614775,1.9980382
NG_070146.1,2,5.7457457,2.0042884
NG_070147.1,2,5.7372193,1.986516
NG_070148.1,2,5.741704,1.9981853
NG_070149.1,2,5.718359,1.9803386
NG_070150.1,2,5.2878103,3.96148
NG_070151.1,2,5.3283687,3.9178135
NG_070152.1,2,5.600721,3.2110653
NG_070153.1,2,6.4412537,2.8702083
NG_070154.1,2,-2.809298,10.818684
NG_070155.1,2,6.4062195,2.4394236
NG_070156.1,2,6.4191656,2.58792
NG_070157.1,2,6.3144355,2.3751836
NG_070158.1,2,6.3132253,2.3556378
NG_070159.1,2,5.536314,2.2790427
NG_070160.1,2,5.6030645,2.3607516
NG_070161.1,2,4.3506174,2.4310699
NG_070162.1,2,4.7538075,2.196257
NG_070163.1,2,4.0093265,1.9548868
NG_070164.1,2,6.0550447,3.4496477
NG_070166.1,2,3.8588498,2.8224132
NG_070167.1,2,3.8346863,2.9853175
NG_070168.1,2,2.4023473,13.014846
NG_070169.1,2,5.698097,1.9710947
NG_070170.1,2,5.9473996,2.07988
NG_070171.1,2,6.003862,2.0510814
NG_070172.1,2,5.769421,2.031661
